City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
267,cabo san lucas,22.8909,-109.9124,17.930000000000007,55,100,1.83,MX,2023-1-27
268,ancud,-41.8697,-73.8203,17.600000000000023,62,6,0.73,CL,2023-1-27
269,codigoro,44.8311,12.1142,10.149999999999977,54,67,7.23,IT,2023-1-27
270,aranos,-24.1333,19.1167,38.79000000000002,15,67,4.63,NA,2023-1-27
271,solnechnyy,50.7214,136.6319,-26.669999999999987,99,100,1.41,RU,2023-1-27
272,poum,-20.2333,164.0167,29.910000000000025,80,6,6.42,NC,2023-1-27
273,kyra,49.5776,111.9753,-15.669999999999987,86,20,2.19,RU,2023-1-27
274,dolores,-36.3132,-57.6792,32.139999999999986,49,99,1.63,AR,2023-1-27
275,adrar,20.5022,-10.0711,25.120000000000005,11,93,4.28,MR,2023-1-27
276,horta,38.5333,-28.6333,18.94999999999999,66,75,5.66,PT,2023-1-27
277,berlevag,70.8578,29.0864,4.149999999999977,86,75,9.77,NO,2023-1-27
278,ambilobe,-13.2,49.05,30.939999999999998,79,6,2.87,MG,2023-1-27
279,lasa,46.6166,10.7002,5.939999999999998,67,82,2.58,IT,2023-1-27
280,independence,39.0911,-94.4155,5.829999999999984,69,20,6.69,US,2023-1-27
281,effingham,32.3669,-81.3332,6.399999999999977,59,4,3.58,US,2023-1-27
282,magdagachi,53.45,125.8,-33.56999999999999,100,15,1.56,RU,2023-1-27
283,petatlan,17.5167,-101.2667,24.769999999999982,49,0,1.73,MX,2023-1-27
284,faxinal,-24.0003,-51.3194,27.44999999999999,52,79,1.82,BR,2023-1-27
285,naica,27.85,-105.4833,2.410000000000025,60,26,0.92,MX,2023-1-27
286,rovenki,48.0833,39.3776,2.230000000000018,58,0,3.27,UA,2023-1-27
287,cassilandia,-19.1133,-51.7342,30.680000000000007,67,20,4.39,BR,2023-1-27
288,elko,41.0002,-115.5012,0.2300000000000182,82,100,7.15,US,2023-1-27
289,velyka lepetykha,47.1757,33.9436,6.339999999999975,62,17,4.78,UA,2023-1-27
290,los llanos de aridane,28.6585,-17.9182,21.00999999999999,59,40,5.14,ES,2023-1-27
291,gerash,27.6652,54.1371,14.230000000000018,59,30,1.31,IR,2023-1-27
292,saint anthony,45.0205,-93.218,4.339999999999975,93,100,3.6,US,2023-1-27
293,kapuskasing,49.4169,-82.4331,-17.80000000000001,77,75,2.57,CA,2023-1-27
294,murud,18.3258,72.965,26.680000000000007,73,0,2.57,IN,2023-1-27
295,bathsheba,13.2167,-59.5167,30.49000000000001,54,20,6.17,BB,2023-1-27
296,kysyl-syr,63.8986,122.7617,-44.97,100,62,1.49,RU,2023-1-27
297,katsuura,35.1333,140.3,10.160000000000025,89,95,7.08,JP,2023-1-27
298,inverell,-29.7833,151.1167,19.910000000000025,95,100,1.34,AU,2023-1-27
299,komatipoort,-25.4332,31.9548,35.95999999999998,41,3,5.77,ZA,2023-1-27
300,pyu,18.4833,96.4333,26.329999999999984,36,0,0.61,MM,2023-1-27
301,broome,42.2506,-75.833,1.3999999999999773,87,100,2.06,US,2023-1-27
302,zhangye,38.9342,100.4517,-6.7900000000000205,50,4,1.49,CN,2023-1-27
303,asau,46.4333,26.4,0.660000000000025,94,100,2.91,RO,2023-1-27
304,harper,4.375,-7.7169,31.939999999999998,72,44,3.32,LR,2023-1-27
305,la libertad,-2.2333,-80.9,28.95999999999998,83,75,3.09,EC,2023-1-27
306,verkhnyaya inta,65.9811,60.3094,-4.889999999999986,93,100,8.49,RU,2023-1-27
307,kiruna,67.8557,20.2251,0.660000000000025,74,0,10.8,SE,2023-1-27
308,evensk,61.95,159.2333,-13.779999999999973,71,100,8.27,RU,2023-1-27
309,port hedland,-20.3167,118.5667,30.180000000000007,78,75,5.14,AU,2023-1-27
310,grand gaube,-20.0064,57.6608,30.029999999999973,85,100,3.86,MU,2023-1-27
311,charters towers,-20.1,146.2667,27.600000000000023,88,84,5.32,AU,2023-1-27
312,hibbing,47.4272,-92.9377,-6.170000000000016,85,100,1.54,US,2023-1-27
313,waitati,-45.75,170.5667,13.600000000000023,79,3,1.47,NZ,2023-1-27
314,soyo,-6.1349,12.3689,30.70999999999998,70,60,2.43,AO,2023-1-27
315,havelock,34.8791,-76.9013,9.810000000000002,74,37,1.34,US,2023-1-27
316,half moon bay,37.4636,-122.4286,13.139999999999986,89,100,4.12,US,2023-1-27
317,lorengau,-2.0226,147.2712,29.680000000000007,84,43,3.81,PG,2023-1-27
318,kayerkan,69.3497,87.7602,-15.610000000000014,94,100,3.1,RU,2023-1-27
319,auxerre,47.8,3.5667,7.389999999999986,84,100,5.64,FR,2023-1-27
320,rawson,-43.3002,-65.1023,23.30000000000001,33,63,5.29,AR,2023-1-27
321,namibe,-15.1961,12.1522,28.589999999999975,70,96,5.18,AO,2023-1-27
322,zhigansk,66.7697,123.3711,-43.44999999999999,98,59,3.45,RU,2023-1-27
323,vizinga,61.0749,50.1031,-10.170000000000016,99,72,1.96,RU,2023-1-27
324,luderitz,-26.6481,15.1594,26.060000000000002,63,12,8.36,NA,2023-1-27
325,saint-francois,46.4154,3.9054,4.839999999999975,78,100,3.09,FR,2023-1-27
326,marystown,47.1666,-55.1483,7.949999999999989,80,47,10.61,CA,2023-1-27
327,andenes,69.3143,16.1194,7.0,87,75,11.83,NO,2023-1-27
328,ladario,-19.0047,-57.6017,29.310000000000002,83,20,2.06,BR,2023-1-27
329,high level,58.5169,-117.136,-13.79000000000002,85,0,5.66,CA,2023-1-27
330,marzuq,14.4,46.4667,26.329999999999984,45,60,2.83,YE,2023-1-27
331,sharya,58.3686,45.5144,2.7200000000000273,98,100,2.82,RU,2023-1-27
332,guerrero negro,27.9769,-114.0611,15.470000000000027,33,100,1.51,MX,2023-1-27
333,kirksville,40.1948,-92.5833,3.180000000000007,83,100,6.69,US,2023-1-27
334,anloga,5.7947,0.8973,32.360000000000014,73,42,6.21,GH,2023-1-27
335,tezu,27.9167,96.1667,21.560000000000002,46,1,2.05,IN,2023-1-27
336,shasta lake,40.6804,-122.3708,8.740000000000009,72,96,1.52,US,2023-1-27
337,baiyin,36.5583,104.2081,-5.069999999999993,36,0,0.61,CN,2023-1-27
338,phan thiet,10.9333,108.1,26.939999999999998,81,100,2.87,VN,2023-1-27
339,eyl,7.9803,49.8164,28.99000000000001,60,0,7.66,SO,2023-1-27
340,illapel,-31.6308,-71.1653,27.44999999999999,47,0,2.53,CL,2023-1-27
341,putina,-15.4667,-69.4333,13.600000000000023,57,45,1.59,PE,2023-1-27
342,vila,42.0304,-8.1588,8.639999999999986,67,46,5.37,PT,2023-1-27
343,bocas del toro,9.3333,-82.25,28.0,77,47,2.72,PA,2023-1-27
344,bukama,-9.2,25.85,32.01999999999998,64,57,1.84,CD,2023-1-27
345,beloha,-25.1667,45.05,28.810000000000002,79,100,5.77,MG,2023-1-27
346,aklavik,68.2191,-135.0107,-22.30000000000001,98,99,4.12,CA,2023-1-27
347,waipawa,-41.4122,175.5153,17.670000000000016,96,100,1.3,NZ,2023-1-27
348,russkaya polyana,49.417,31.9201,3.019999999999982,64,50,2.75,UA,2023-1-27
349,wentzville,38.8114,-90.8529,4.470000000000027,76,100,3.58,US,2023-1-27
350,langenburg,49.2544,9.8458,4.1299999999999955,83,100,3.6,DE,2023-1-27
351,puerto maldonado,-12.6,-69.1833,27.370000000000005,94,75,1.54,PE,2023-1-27
352,vestmannaeyjar,63.4427,-20.2734,5.699999999999989,87,75,12.86,IS,2023-1-27
353,zhezkazgan,47.8043,67.7144,-14.860000000000014,85,0,4.0,KZ,2023-1-27
354,vagur,61.4732,-6.8119,9.279999999999973,74,100,13.23,FO,2023-1-27
355,traralgon,-38.1833,146.5333,17.149999999999977,95,7,0.83,AU,2023-1-27
356,kaspiyskiy,45.3929,47.3707,1.009999999999991,87,5,5.09,RU,2023-1-27
357,orje,59.4802,11.6602,3.910000000000025,75,71,3.1,NO,2023-1-27
358,saldanha,-33.0117,17.9442,29.180000000000007,80,35,9.43,ZA,2023-1-27
359,ulaangom,49.9811,92.0667,-24.25999999999999,96,87,1.28,MN,2023-1-27
360,mizan teferi,6.9833,35.5833,29.149999999999977,39,98,0.65,ET,2023-1-27
361,okhotsk,59.3833,143.3,-15.509999999999991,75,100,7.75,RU,2023-1-27
362,obzor,42.8167,27.8833,13.449999999999989,94,100,1.3,BG,2023-1-27
363,lanxi,29.2195,119.477,3.75,54,0,1.69,CN,2023-1-27
364,harindanga,22.0383,88.3214,29.0,45,1,2.54,IN,2023-1-27
365,niceville,30.5169,-86.4822,8.660000000000025,76,75,3.13,US,2023-1-27
366,sioux lookout,50.1001,-91.917,-10.810000000000002,85,100,1.54,CA,2023-1-27
367,manokwari,-0.8667,134.0833,29.0,82,100,1.87,ID,2023-1-27
368,jasper,37.2001,-94.3502,7.720000000000027,62,35,3.58,US,2023-1-27
369,mazamari,-11.3258,-74.5308,25.180000000000007,97,100,0.41,PE,2023-1-27
370,kibala,9.1104,18.3463,42.120000000000005,6,0,3.09,TD,2023-1-27
371,kargil,34.5667,76.1,-19.060000000000002,83,34,1.88,IN,2023-1-27
372,dudinka,69.4058,86.1778,-12.759999999999991,94,100,5.61,RU,2023-1-27
373,san patricio,28.017,-97.5169,17.069999999999993,67,100,2.79,US,2023-1-27
374,gamba,-2.65,10.0,30.95999999999998,72,52,3.83,GA,2023-1-27
375,gonen,40.1049,27.654,12.879999999999995,82,100,3.72,TR,2023-1-27
376,kariba,-16.5167,28.8,26.899999999999977,76,100,1.63,ZW,2023-1-27
377,dryden,49.7833,-92.7503,-9.689999999999998,85,100,1.54,CA,2023-1-27
378,tateyama,34.9833,139.8667,10.110000000000014,81,75,8.23,JP,2023-1-27
379,santa clara,22.4,-79.9667,22.95999999999998,100,40,1.03,CU,2023-1-27
380,manoel urbano,-8.8389,-69.2597,26.610000000000014,91,100,1.54,BR,2023-1-27
381,sibu,2.3,111.8167,29.319999999999993,94,40,0.0,MY,2023-1-27
382,vila franca do campo,37.7167,-25.4333,16.379999999999995,66,78,4.55,PT,2023-1-27
383,gull lake,50.1001,-108.4847,-2.3999999999999773,95,100,5.38,CA,2023-1-27
384,mhlume,-26.0333,31.85,32.620000000000005,40,27,3.25,SZ,2023-1-27
385,leh,34.1667,77.5833,-12.889999999999986,62,26,1.07,IN,2023-1-27
386,sattur,9.3667,77.9333,29.689999999999998,53,97,5.03,IN,2023-1-27
387,kalabo,-14.97,22.6814,27.50999999999999,75,94,2.26,ZM,2023-1-27
388,bucerias,20.75,-105.3333,22.579999999999984,94,20,0.0,MX,2023-1-27
389,qaqortoq,60.7167,-46.0333,-2.680000000000007,92,100,9.96,GL,2023-1-27
390,pakxan,18.3778,103.6601,18.769999999999982,67,0,3.45,LA,2023-1-27
391,kanonji,34.1167,133.65,5.7099999999999795,71,47,10.42,JP,2023-1-27
392,te anau,-45.4167,167.7167,9.199999999999989,91,17,1.13,NZ,2023-1-27
393,narsaq,60.9167,-46.05,-4.199999999999989,94,100,7.59,GL,2023-1-27
394,marabba,12.35,32.1833,38.80000000000001,9,40,5.48,SD,2023-1-27
395,bara,10.3744,10.7288,41.02999999999997,7,4,1.54,NG,2023-1-27
396,pangnirtung,66.1451,-65.7125,-27.889999999999986,84,34,3.11,CA,2023-1-27
397,guacamaya,15.0167,-88.15,22.470000000000027,95,90,1.12,HN,2023-1-27
398,colac,-38.3333,143.5833,18.24000000000001,70,1,2.72,AU,2023-1-27
399,klaksvik,62.2266,-6.589,9.660000000000025,73,91,13.27,FO,2023-1-27
400,kot addu,30.4692,70.9671,17.00999999999999,18,12,3.42,PK,2023-1-27
401,monmouth,40.3001,-74.1663,7.560000000000002,74,7,4.34,US,2023-1-27
402,hualmay,-11.0964,-77.6139,26.05000000000001,76,74,3.16,PE,2023-1-27
403,show low,34.2542,-110.0298,-5.399999999999977,70,0,0.45,US,2023-1-27
404,fortuna,40.5982,-124.1573,8.339999999999975,100,0,0.0,US,2023-1-27
405,phangnga,8.4509,98.5298,27.170000000000016,97,100,1.77,TH,2023-1-27
406,jeremie,18.65,-74.1167,29.439999999999998,64,36,2.91,HT,2023-1-27
407,kroya,-7.6331,109.2461,28.529999999999973,89,100,0.96,ID,2023-1-27
408,lagoa,39.05,-27.9833,16.860000000000014,69,5,8.08,PT,2023-1-27
409,nelson bay,-32.7167,152.15,28.149999999999977,100,100,5.36,AU,2023-1-27
410,urumqi,43.801,87.6005,-16.319999999999993,78,19,1.0,CN,2023-1-27
411,conakry,9.538,-13.6773,30.410000000000025,70,6,3.74,GN,2023-1-27
412,kokstad,-30.5472,29.4241,28.49000000000001,57,9,3.17,ZA,2023-1-27
413,sibolga,1.7427,98.7792,27.470000000000027,91,100,1.21,ID,2023-1-27
414,kristiansand,58.1467,7.9956,6.660000000000025,79,40,4.12,NO,2023-1-27
415,kruisfontein,-34.0033,24.7314,29.19999999999999,52,0,5.71,ZA,2023-1-27
416,hay river,60.8156,-115.7999,-19.860000000000014,77,75,4.12,CA,2023-1-27
417,ashington,50.9331,-0.3909,11.939999999999998,68,40,4.63,GB,2023-1-27
418,mwinilunga,-11.7358,24.4293,24.889999999999986,89,92,4.11,ZM,2023-1-27
419,youghal,51.95,-7.8506,9.70999999999998,79,85,2.56,IE,2023-1-27
420,correntina,-13.3433,-44.6367,28.829999999999984,73,100,1.61,BR,2023-1-27
421,tonj,7.2737,28.6822,40.81999999999999,9,27,3.57,SS,2023-1-27
422,ferrol,43.4832,-8.2369,14.100000000000023,69,91,7.14,ES,2023-1-27
423,yakeshi,49.2833,120.7333,-32.08000000000001,100,96,0.52,CN,2023-1-27
424,thompson,55.7435,-97.8558,-24.75999999999999,69,20,2.06,CA,2023-1-27
425,aquiraz,-3.9014,-38.3911,33.19999999999999,68,44,4.91,BR,2023-1-27
426,tsiroanomandidy,-18.7667,46.0333,24.120000000000005,94,100,4.61,MG,2023-1-27
427,tessalit,20.1986,1.0114,25.980000000000018,8,3,4.97,ML,2023-1-27
428,pangody,65.85,74.4859,-6.980000000000018,94,90,6.6,RU,2023-1-27
429,kutum,14.2,24.6667,32.120000000000005,7,22,2.74,SD,2023-1-27
430,mezen,65.8522,44.24,-4.6200000000000045,92,37,3.86,RU,2023-1-27
431,monte alegre,-2.0078,-54.0692,29.600000000000023,76,100,1.33,BR,2023-1-27
432,nakhon phanom,17.3333,104.4167,22.970000000000027,62,0,5.68,TH,2023-1-27
433,baculin,7.4525,126.5842,28.339999999999975,88,88,2.33,PH,2023-1-27
434,thunder bay,48.4001,-89.3168,-2.8600000000000136,86,100,3.6,CA,2023-1-27
435,goya,-29.14,-59.2626,39.06,31,15,4.17,AR,2023-1-27
436,villagarzon,1.0375,-76.6267,30.850000000000023,54,100,1.19,CO,2023-1-27
437,poya,-21.35,165.15,27.75999999999999,89,74,2.48,NC,2023-1-27
438,norsup,-16.0667,167.3833,30.420000000000016,81,29,3.1,VU,2023-1-27
439,nabire,-3.3667,135.4833,28.189999999999998,90,100,1.7,ID,2023-1-27
440,yumen,40.2833,97.2,-5.800000000000011,45,48,7.19,CN,2023-1-27
441,svetlogorsk,52.6333,29.7333,1.829999999999984,67,21,0.37,BY,2023-1-27
442,vanimo,-2.6741,141.3028,28.730000000000018,89,94,2.12,PG,2023-1-27
443,sakaiminato,35.55,133.2333,6.139999999999986,60,75,10.29,JP,2023-1-27
444,kattivakkam,13.2167,80.3167,29.19999999999999,67,23,4.19,IN,2023-1-27
445,woodhaven,42.1389,-83.2416,-1.6399999999999864,91,100,4.63,US,2023-1-27
446,kaduqli,11.0167,29.7167,39.18000000000001,8,40,4.15,SD,2023-1-27
447,tatarani,45.0,25.2667,5.639999999999986,99,100,5.47,RO,2023-1-27
448,mlandizi,-6.7,38.7333,33.860000000000014,55,63,4.75,TZ,2023-1-27
449,masterton,-40.9597,175.6575,19.75,100,100,1.0,NZ,2023-1-27
450,caravelas,-17.7125,-39.2481,33.160000000000025,56,64,3.83,BR,2023-1-27
451,coahuayana,18.7333,-103.6833,22.410000000000025,47,3,2.15,MX,2023-1-27
452,inhambane,-23.865,35.3833,32.139999999999986,65,75,7.2,MZ,2023-1-27
453,saint-louis,16.3333,-15.0,38.420000000000016,12,11,6.56,SN,2023-1-27
454,belyy yar,53.6039,91.3903,2.089999999999975,56,100,12.0,RU,2023-1-27
455,the valley,18.217,-63.0578,30.069999999999993,73,20,6.17,AI,2023-1-27
456,jefferson city,38.5767,-92.1735,6.360000000000014,65,100,4.63,US,2023-1-27
457,lyubytino,58.8122,33.3922,-7.240000000000009,98,7,1.16,RU,2023-1-27
458,valparaiso,-33.0393,-71.6273,24.25999999999999,79,0,2.06,CL,2023-1-27
459,laguna,38.421,-121.4238,11.360000000000014,90,0,2.06,US,2023-1-27
460,logrono,42.4667,-2.45,7.8700000000000045,65,75,2.06,ES,2023-1-27
461,viedma,-40.8135,-62.9967,27.910000000000025,30,0,5.83,AR,2023-1-27
462,manicore,-5.8092,-61.3003,29.120000000000005,89,0,2.06,BR,2023-1-27
463,kaeo,-35.1,173.7833,23.889999999999986,97,58,3.36,NZ,2023-1-27
464,maldonado,-34.6667,-54.9167,32.81,30,77,2.95,UY,2023-1-27
465,victor harbor,-35.5667,138.6167,31.480000000000018,32,77,5.59,AU,2023-1-27
466,edson,53.5835,-116.4356,3.230000000000018,93,75,4.63,CA,2023-1-27
467,fairbanks,64.8378,-147.7164,-14.849999999999994,80,20,0.0,US,2023-1-27
468,roald,62.5833,6.1333,9.230000000000018,61,75,9.77,NO,2023-1-27
469,kautokeino,69.0125,23.0412,-0.10000000000002274,78,100,7.64,NO,2023-1-27
470,kathu,7.9178,98.3332,27.05000000000001,83,98,6.14,TH,2023-1-27
471,agirish,61.9247,63.0231,-5.160000000000025,91,26,3.44,RU,2023-1-27
472,pyshma,56.9523,63.2513,-0.5,95,100,5.48,RU,2023-1-27
473,baturaja,-4.1333,104.1667,26.389999999999986,98,100,1.34,ID,2023-1-27
474,strezhevoy,60.7333,77.5889,-2.170000000000016,90,100,6.0,RU,2023-1-27
475,aljezur,37.3191,-8.8033,16.220000000000027,48,1,6.67,PT,2023-1-27
476,green river,41.5286,-109.4662,1.4700000000000273,53,100,3.13,US,2023-1-27
477,alizai,33.5383,70.3462,13.019999999999982,25,100,1.03,PK,2023-1-27
478,gat,31.61,34.7642,28.529999999999973,17,19,4.67,IL,2023-1-27
479,tuatapere,-46.1333,167.6833,10.350000000000023,87,27,1.7,NZ,2023-1-27
480,ler,8.3018,30.1418,40.95999999999998,10,90,3.23,SS,2023-1-27
481,fort nelson,58.8053,-122.7002,-11.079999999999984,84,100,2.57,CA,2023-1-27
482,noyabrsk,63.1994,75.4507,-8.740000000000009,95,52,6.15,RU,2023-1-27
483,idenao,4.2475,9.0047,32.120000000000005,72,17,4.66,CM,2023-1-27
484,tabuk,17.4189,121.4443,23.180000000000007,91,100,5.14,PH,2023-1-27
485,remanso,-9.6179,-42.0831,33.52999999999997,46,92,5.4,BR,2023-1-27
486,santa marta,11.2408,-74.199,31.420000000000016,58,95,11.62,CO,2023-1-27
487,torit,4.4133,32.5678,40.10000000000002,17,100,1.91,SS,2023-1-27
488,dhidhdhoo,6.8833,73.1,29.980000000000018,76,7,3.27,MV,2023-1-27
489,appingedam,53.3217,6.8583,7.579999999999984,82,91,1.79,NL,2023-1-27
490,itoman,26.1247,127.6694,15.160000000000025,58,75,13.38,JP,2023-1-27
491,rabak,13.1809,32.74,38.670000000000016,8,43,5.33,SD,2023-1-27
492,tiznit,29.5833,-9.5,15.519999999999982,63,69,7.91,MA,2023-1-27
493,damghan,36.1683,54.348,5.100000000000023,47,13,1.29,IR,2023-1-27
494,vostok,46.4856,135.8833,-28.789999999999992,100,96,1.81,RU,2023-1-27
495,acapulco,16.8634,-99.8901,26.50999999999999,53,0,1.55,MX,2023-1-27
496,thinadhoo,0.5333,72.9333,30.74000000000001,70,5,1.54,MV,2023-1-27
497,channel-port aux basques,47.5702,-59.1367,1.6899999999999977,80,100,13.35,CA,2023-1-27
498,hamilton,39.1834,-84.5333,-0.4900000000000091,81,6,1.34,US,2023-1-27
499,ulladulla,-35.35,150.4667,23.069999999999993,92,91,1.62,AU,2023-1-27
500,rehoboth,-23.3167,17.0833,35.829999999999984,20,93,2.8,NA,2023-1-27
501,luau,-10.7073,22.2247,24.589999999999975,90,96,3.09,AO,2023-1-27
502,coihaique,-45.5752,-72.0662,17.120000000000005,58,40,3.6,CL,2023-1-27
503,moncton,46.1159,-64.8019,-2.7799999999999727,68,20,7.72,CA,2023-1-27
504,kahului,20.8947,-156.47,24.730000000000018,97,100,3.13,US,2023-1-27
505,kamina,-8.7386,24.9906,29.45999999999998,58,43,2.72,CD,2023-1-27
506,boden,65.8252,21.6886,1.1499999999999773,85,99,4.56,SE,2023-1-27
507,roma,43.2128,-75.4557,2.089999999999975,92,100,2.06,US,2023-1-27
508,walvis bay,-22.9575,14.5053,23.19999999999999,74,59,4.66,NA,2023-1-27
509,chunskiy,56.0815,99.6342,-1.6299999999999955,91,100,6.9,RU,2023-1-27
510,san cristobal,7.7669,-72.225,22.25,45,92,1.61,VE,2023-1-27
511,atbasar,51.8,68.3333,-8.899999999999977,84,16,7.15,KZ,2023-1-27
512,alihe,50.5667,123.7167,-29.25999999999999,99,15,1.53,CN,2023-1-27
513,dutlwe,-23.9833,23.9,37.04000000000002,19,5,2.06,BW,2023-1-27
514,curumani,9.1999,-73.5427,32.39999999999998,49,87,1.49,CO,2023-1-27
515,impfondo,1.6381,18.0667,38.06999999999999,32,100,1.06,CG,2023-1-27
516,coquimbo,-29.9533,-71.3436,22.0,72,0,1.03,CL,2023-1-27
517,mitu,1.1983,-70.1733,31.600000000000023,54,86,2.68,CO,2023-1-27
518,sadiqabad,28.3062,70.1307,18.74000000000001,16,13,1.69,PK,2023-1-27
519,synya,65.3718,58.0387,-5.829999999999984,95,100,3.57,RU,2023-1-27
520,ilebo,-4.3167,20.5833,34.379999999999995,47,98,1.19,CD,2023-1-27
521,marinette,45.1,-87.6307,-3.579999999999984,86,100,7.31,US,2023-1-27
522,villa del rosario,7.8339,-72.4742,25.360000000000014,78,40,1.03,CO,2023-1-27
523,gwanda,-20.9333,29.0,34.48000000000002,25,4,3.55,ZW,2023-1-27
524,emba,48.8264,58.1442,-11.870000000000005,87,5,1.42,KZ,2023-1-27
525,pochutla,15.7432,-96.4661,26.129999999999995,44,1,0.82,MX,2023-1-27
526,nome,64.5011,-165.4064,-6.199999999999989,85,100,10.29,US,2023-1-27
527,kandrian,-6.2167,149.55,27.80000000000001,93,99,2.71,PG,2023-1-27
528,jackson,42.4165,-122.8345,11.730000000000018,65,100,0.13,US,2023-1-27
529,bam,29.106,58.357,12.100000000000023,56,89,2.39,IR,2023-1-27
530,sao miguel do araguaia,-13.275,-50.1628,25.25999999999999,92,100,1.62,BR,2023-1-27
531,campbell river,50.0163,-125.2446,8.480000000000018,93,100,2.85,CA,2023-1-27
532,capelinha,-17.6914,-42.5158,26.089999999999975,82,59,1.57,BR,2023-1-27
533,teahupoo,-17.8333,-149.2667,25.110000000000014,74,75,6.0,PF,2023-1-27
534,bontang,0.1333,117.5,28.629999999999995,88,100,1.98,ID,2023-1-27
535,ulcinj,41.9294,19.2244,12.269999999999982,65,100,6.03,ME,2023-1-27
